ABN,Charity_Legal_Name,Other_Organisation_Names,Address_Type,Address_Line_1,Address_Line_2,Address_Line_3,Town_City,State,Postcode,Country,Charity_Website,Registration_Date,Date_Organisation_Established,Charity_Size,Number_of_Responsible_Persons,Financial_Year_End,Operates_in_ACT,Operates_in_NSW,Operates_in_NT,Operates_in_QLD,Operates_in_SA,Operates_in_TAS,Operates_in_VIC,Operates_in_WA,Operating_Countries,PBI,HPC,Preventing_or_relieving_suffering_of_animals,Advancing_Culture,Advancing_Education,Advancing_Health,Promote_or_oppose_a_change_to_law__government_poll_or_prac,Advancing_natual_environment,Promoting_or_protecting_human_rights,Purposes_beneficial_to_ther_general_public_and_other_analogous,Promoting_reconciliation__mutual_respect_and_tolerance,Advancing_Religion,Advancing_social_or_public_welfare,Advancing_security_or_safety_of_Australia_or_Australian_public,Aboriginal_or_TSI,Adults,Aged_Persons,Children,Communities_Overseas,Early_Childhood,Ethnic_Groups,Families,Females,Financially_Disadvantaged,LGBTIQA+,General_Community_in_Australia,Males,Migrants_Refugees_or_Asylum_Seekers,Other_Beneficiaries,Other_Charities,People_at_risk_of_homelessness,People_with_Chronic_Illness,People_with_Disabilities,Pre_Post_Release_Offenders,Rural_Regional_Remote_Communities,Unemployed_Person,Veterans_or_their_families,Victims_of_crime,Victims_of_Disasters,Youth,animals,environment,other_gender_identities,Total_Revenue,Total_Expenses,Total_Assets,Net_Assets,Staff_FullTime,Staff_PartTime,Staff_Volunteers,State_Clean,Num_States_Operated,Num_Purposes,Num_Beneficiaries,Is_NT,Size_Encoded
74619091759.0,Simmons ALL In Foundation,,Business,C/O Australian Philanthropic Services,"Level 7, 130 Pitt Street",,Sydney,NSW,2000,,,25/05/2021,25/05/2021,Small,3,30-Jun,0,0,0,0,0,0,0,0,AUS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,NSW,0,1,1,0,1.0
58643271694.0,AMANI'S SHELTER LTD,,Business,4 Whitton Ct,,,Ocean Shores,NSW,2483,Australia,https://www.facebook.com/KirstAndRichInAfrica/?locale=pt_PT,01/01/2021,06/08/2020,Small,5,30-Jun,0,0,0,0,0,0,0,0,KEN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,138290.0,32795.0,209897.0,209897.0,4.0,2.0,0.0,NSW,0,0,5,0,1.0
62649651230.0,PEOPLE AGAINST POVERTY AND CORRUPTION (PAPCO) LTD,,Business,,,,,,,,,23/04/2021,23/04/2021,Small,1,30-Jun,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,1,0,0,1.0
99649972663.0,DESERT ACCOUNTING AND BUSINESS SUPPORT PTY LTD,,Business,76 Wittenoom St,,,East Perth,WA,6004,Australia,www.dabs.net.au,05/05/2021,05/05/2021,Medium,3,30-Jun,0,0,0,0,0,0,0,1,AUS,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,,1868355.0,1739439.0,703441.0,281516.0,9.0,2.0,3.0,WA,1,1,4,0,2.0
92641954689.0,Monaro Rail Trail Incorporated,,Business,1149 Old Bega Rd,,,Steeple Flat,NSW,2631,Australia,www.monarorailtrail.com.au,01/07/2020,19/08/2015,Small,7,30-Jun,0,1,0,0,0,0,0,0,AUS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,,,,345.0,13303.0,43705.0,43333.0,0.0,0.0,15.0,NSW,1,1,9,0,1.0
78301619713.0,WATERGUM COMMUNITY INC,,Business,,71-137 Somerset Drive,,Mudgeeraba,QLD,4213,Australia,www.watergum.org,01/01/2021,26/03/2001,Medium,7,30-Jun,0,1,1,1,0,0,0,1,AUS,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Y,Y,,1353737.0,1218334.0,737156.0,338491.0,5.0,2.0,7300.0,QLD,4,2,8,0,2.0
66549755178.0,Peninsula Voice Incorporated,Peninsula Voice,Business,320 Main St,,,Mornington,VIC,3931,Australia,https://www.peninsulavoice.org.au/,07/10/2021,04/08/2014,Small,10,30-Jun,0,0,0,0,0,0,1,0,AUS,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,Y,,7588.0,6607.0,2325.0,2325.0,0.0,0.0,40.0,VIC,1,1,4,0,1.0
,859379-M1S7Z0 PAF,,Business,,,,,,,,,20/05/2021,20/05/2021,Small,3,30-Jun,0,0,0,0,0,0,0,0,AUS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,1,1,0,1.0
,859701-Y9K2G5 PAF,,Business,,,,,,,,,25/05/2021,25/05/2021,Small,2,30-Jun,0,0,0,0,0,0,0,0,AUS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,1,1,0,1.0
17791008398.0,Tackling Leukaemia Incorporated,,Business,U 2 1a Williams Rd,,,Windsor,VIC,3181,Australia,https://www.tacklingleukaemia.org.au,21/05/2021,18/05/2021,Small,6,30-Jun,1,1,1,1,1,1,1,1,AUS,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,,,Y,15000.0,15413.0,5923.0,5923.0,0.0,0.0,11.0,VIC,8,1,14,0,1.0
53437006112.0,Halina Lewenberg Charitable Foundation,,Business,,,,,,,,,24/05/2021,13/05/2021,Small,5,30-Jun,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,504335.0,502226.0,2209.0,2209.0,0.0,0.0,2.0,,0,1,1,0,1.0
86676508188.0,COMMONKIND LIMITED,,Business,L 38 345 Queen St,,,Brisbane City,QLD,4000,Australia,https://commonkind.org/,11/04/2024,11/04/2024,Small,5,30-Jun,0,0,0,1,0,0,0,0,AUS,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,,,,,,,,,,,QLD,1,1,15,0,1.0
30462639004.0,Nelson Coastcare INC.,Nelson Coastcare,Business,46 Casuarina Gr,,,Nelson,VIC,3292,Australia,nelsoncoastcare.org,19/09/2022,27/01/2011,Small,4,30-Jun,0,0,0,0,0,0,1,0,AUS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Y,,,,,,,,,VIC,1,1,1,0,1.0
13650100020.0,NORTHERN HOPE LIMITED,,Business,39 Bolton St,,,Whitfield,QLD,4870,Australia,,11/05/2021,11/05/2021,Small,3,30-Jun,0,0,0,1,0,0,0,0,AUS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,191427.0,261861.0,206393.0,206393.0,0.0,0.0,4.0,QLD,1,1,6,0,1.0
32648547577.0,BROWN PLUMB LIMITED,Brown Plumb Foundation,Business,61 St Helier Dr,,,Sorrento,WA,6020,Australia,brownplumb.org.au,26/05/2021,09/03/2021,Small,4,30-Jun,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,436.0,91690.0,4444.0,1675.0,0.0,2.0,3.0,WA,0,1,0,0,1.0
29872754678.0,THE CHRISTIAN DISCIPLES CENTRE INCORPORATED,,Business,22 laverton road brabham,,,perth,WA,6055,Australia,,24/01/2018,24/01/2018,Small,5,30-Jun,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3274.0,2430.0,0.0,0.0,0.0,0.0,10.0,WA,0,1,3,0,1.0
15628753088.0,Social Flourishing Institute Ltd,,Business,78 St Leonards Road,,,Ascot Vale,VIC,3032,Australia,https://www.socialflourishing.com.au,07/05/2021,12/09/2018,Small,3,30-Jun,0,0,0,0,0,0,0,0,"PAK, USA",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,,Y,,90448.0,87032.0,20872.0,-1111.0,0.0,0.0,10.0,VIC,0,2,13,0,1.0
51108712811.0,The Honig Foundation,,Business,C/O Loewy Consulting Partners,"Suite 3, 2A Mona Road",,Darling Piont,NSW,2027,,honig.org.au,13/05/2021,13/05/2021,Large,3,30-Jun,0,0,0,0,0,0,0,0,AUS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,,,,547634.0,235379.0,2415994.0,2408678.0,0.0,1.0,3.0,NSW,0,1,19,0,3.0
14564455327.0,MYLOR CITIZENS FRIENDSHIP CLUB OF MYLOR INCORPORATED,,Business,242 Strathalbyn Rd,,,Mylor,SA,5153,Australia,mcfc.mylor.org.au,01/05/2021,01/07/2007,Small,12,30-Jun,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,,,,27235.0,20799.0,15584.0,15584.0,0.0,0.0,35.0,SA,0,1,14,0,1.0
64665005820.0,Anglican Parish of Mulwala & Berrigan with Oaklands,,Business,24 Edward Street,,,Mulwala,NSW,2647,Australia,www.anglicanriverina.com,17/10/2020,05/06/1898,Small,4,31-Dec,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,Y,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,,,,,,,,,,,NSW,1,1,9,0,1.0
65353627271.0,Foxford Necessitous Circumstances Fund,,Business,1 Challis Ave,,,Potts Point,NSW,2011,Australia,https://www.stvincents.nsw.edu.au/our-community/foundation/,30/09/2020,31/08/2020,Small,1,31-Dec,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,1.0,0.0,296.0,296.0,0.0,0.0,0.0,NSW,0,1,1,0,1.0
93639737465.0,REGULATORY POLICY INSTITUTE OF AUSTRALIA AND NEW ZEALAND LIMITED,,Business,Tower 2,,,Barangaroo,NSW,2000,Australia,www.rpianz.org,11/04/2021,13/03/2020,Small,4,30-Jun,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Y,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,NSW,0,1,3,0,1.0
18243980486.0,CESSNOCK MEN'S SHED AND GARDEN INC,,Business,OFF WINE COUNTRY DRIVE,,,NULKABA,NSW,2325,Australia,www.cmsg.org.au,26/07/2021,07/08/2008,Small,7,30-Jun,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,,,53912.0,52915.0,121527.0,120556.0,0.0,0.0,113.0,NSW,0,1,4,0,1.0
68649685352.0,ROBERT MENZIES INSTITUTE LTD,,Business,"East Wing, Old Quad, University of Melbourne",,,Parkville,VIC,3010,Australia,https://www.robertmenziesinstitute.org.au/,30/04/2021,23/04/2021,Medium,8,31-Dec,0,0,0,0,0,0,1,0,AUS,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,903584.0,907707.0,2113745.0,2006495.0,2.0,3.0,4.0,VIC,1,2,4,0,2.0
40649601721.0,CARRY FOUNDATION LTD,,Business,,,,,,,,,20/04/2021,20/04/2021,Small,4,30-Jun,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,1925.0,644083.0,644083.0,0.0,0.0,4.0,,0,1,1,0,1.0
38182423131.0,Positive Sum Foundation,,Business,,,,,,,,,27/05/2021,27/05/2021,Small,4,30-Jun,0,0,0,0,0,0,0,0,AUS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,67550.0,47748.0,471297.0,467393.0,0.0,0.0,0.0,,0,1,1,0,1.0
32458440199.0,Reasonable Cause Incorporated,,Business,Level 11 185 Elizabeth Street,,,Sydney,NSW,2000,Australia,https://rccharity.net.au/,21/05/2021,27/10/2020,Small,1,30-Jun,0,0,0,0,0,0,0,0,KHM,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,245254.0,269979.0,13947.0,2947.0,0.0,0.0,1.0,NSW,0,1,2,0,1.0
24998086842.0,Narrabri Men's Shed Inc,,Business,11 Reid St,,,Narrabri,NSW,2390,Australia,,03/12/2012,08/03/2010,Small,7,30-Jun,0,1,0,0,0,0,0,0,AUS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,,Y,,,,,,,,,NSW,1,1,10,0,1.0
37882449540.0,Pucker Farm Animal Sanctuary,,Business,386 Kondinin-hyden Rd,,,Kondinin,WA,6367,Australia,,01/07/2021,29/08/2016,Small,3,30-Jun,0,0,0,0,0,0,0,1,AUS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,Y,,,,,,,,,,WA,1,1,8,0,1.0
95453823952.0,Seventh-day Adventist Church (Pacific) Trust,,Business,148 Fox Valley Rd,,,Wahroonga,NSW,2076,Australia,adventistchurch.com,01/07/2020,22/04/2005,Large,13,30-Jun,0,0,0,0,0,0,0,0,"ASM, AUS, COK, FJI, NZL, PNG, WSM",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NSW,0,1,1,0,3.0
57503891177.0,Joan and Ronald Filmer Foundation,,Business,,,,,,,,,13/04/2021,13/04/2021,Small,4,30-Jun,0,0,0,0,0,0,1,1,AUS,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,157133.0,179728.0,3886502.0,3886502.0,0.0,0.0,0.0,,2,2,1,0,1.0
15649364796.0,KINDNESS PROJECT AUSTRALIA LTD,Defend the Wild,Business,37 O'connell St,,,North Melbourne,VIC,3051,Australia,www.defendthewild.org,01/12/2023,12/04/2021,Small,4,30-Jun,0,1,0,1,0,0,1,0,AUS,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,,,,,,,,,VIC,3,2,1,0,1.0
84302730239.0,Seventh-day Adventist Schools (Victoria) Trust,,Business,141 Central Rd,,,Nunawading,VIC,3131,Australia,,01/01/2021,03/11/2003,Large,9,31-Dec,0,0,0,0,0,0,1,0,AUS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,83081828.0,81269336.0,23274980.0,7740414.0,256.0,331.0,0.0,VIC,1,1,3,0,3.0
63650524824.0,ALLERGY LIFE LTD,"Allergy Life, Allergy Life Australia",Business,PO BOX 328,,,Kew East,VIC,3102,Australia,http://allergylife.com.au/,28/05/2021,27/05/2021,Small,2,30-Jun,0,0,0,0,0,0,0,0,AUS,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,,,Y,6240.0,3619.0,0.0,0.0,0.0,0.0,15.0,VIC,0,1,20,0,1.0
27650313625.0,STAGE 13 LIFE LEARNING LTD,,Business,9 Meridien Ave,,,Varsity Lakes,QLD,4227,Australia,,24/09/2021,19/05/2021,Small,2,30-Jun,0,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QLD,0,1,0,0,1.0
30828719189.0,Neurodevelopmental and Behavioural Paediatric Society of Australasia Ltd,Australasian Society for Developmental Paediatrics,Business,Level 5,56 Pitt St,,Sydney,NSW,2000,Australia,www.asdp.au,03/11/2020,24/09/2012,Medium,10,30-Jun,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,682576.0,618072.0,1000064.0,520776.0,0.0,0.0,60.0,NSW,0,0,4,0,2.0
99504105870.0,Al Hussein Cultural Association incorporated,,Business,7 / 355 South Gippsland Highway,,,Dandenong South,VIC,3175,Australia,https://abr.business.gov.au/ABN/View/99504105870,01/07/2020,09/12/2015,Small,6,30-Jun,0,0,0,0,0,0,1,0,AUS,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,,Y,,1300.0,70.0,2600.0,2600.0,0.0,0.0,11.0,VIC,1,3,10,0,1.0
94649239510.0,GOBIND MARG COMMUNITY CARE LTD,,Business,180-228 Troups Rd S,,,Fieldstone,VIC,3024,Australia,,12/04/2021,06/04/2021,Small,7,30-Jun,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1160.0,0.0,0.0,0.0,0.0,0.0,4.0,VIC,0,0,0,0,1.0
12649118025.0,MANY NATIONS LIMITED,,Business,B 40 Charlotte St,,,Brisbane City,QLD,4000,Australia,http://many-nations.org,06/04/2021,30/03/2021,Medium,3,30-Jun,0,0,0,0,0,0,0,0,"AUS, USA",1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,,,,769772.0,601319.0,335484.0,94720.0,1.0,2.0,0.0,QLD,0,4,10,0,2.0
,Private Ancillary Fund CAS-1664010-W2J8Z6,,Business,,,,,,,,,27/05/2021,27/05/2021,Small,3,30-Jun,0,0,0,0,0,0,0,0,AUS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,1,1,0,1.0
,863262-Q6K3H9 PAF,,Business,,,,,,,,,27/05/2021,27/05/2021,Small,7,30-Jun,0,0,0,0,0,0,0,0,AUS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,1,1,0,1.0
35638023542.0,PERTH INTERNATIONAL CABARET FESTIVAL LIMITED,,Business,,,,,,,Australia,www.perthcabaret.com.au,12/12/2019,12/12/2019,Small,8,31-Dec,0,0,0,0,0,0,0,1,AUS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,Y,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,,,,232862.0,206548.0,38695.0,25032.0,2.0,2.0,12.0,,1,1,15,0,1.0
43172178262.0,Satellite Projects Inc.,,Business,69 Victoria Pde,,,Collingwood,VIC,3066,Australia,www.satelliteprojects.org.au,01/01/2021,31/05/2019,Small,8,31-Dec,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,,,,9577.0,3601.0,28589.0,28589.0,0.0,0.0,8.0,VIC,0,1,12,0,1.0
71990561840.0,Futurity Education Foundation,,Business,L 15 333 Collins Street,,,Melbourne,VIC,3000,Australia,,07/07/2021,19/03/2021,Small,5,30-Jun,0,0,0,0,0,0,0,0,AUS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,33898.0,100643.0,428213.0,404236.0,0.0,0.0,0.0,VIC,0,1,11,0,1.0
96129236997.0,CULTURAL MEDIA LIMITED,,Business,,,,,,,,www.culturalmedia.com.au,04/05/2021,10/12/2002,Small,6,30-Jun,1,1,0,1,0,0,1,1,AUS,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,75577.0,49828.0,20000.0,15000.0,0.0,0.0,4.0,,5,2,4,0,1.0
73250123854.0,"IGLESIA DEL DIOS VIVO, COLUMNA Y APOYO DE LA VERDAD, LA LUZ DEL MUNDO, MELBOURNE INC.","THE LIGHT OF THE WORLD CHURCH, THE LIGHT OF THE WORLD COLUMN AND PILLAR OF THE TRUTH, THE LIGTH OF THE WORLD MELBOURNE INC",Business,21 Eddie St,,,St Albans,VIC,3021,Australia,tlotw.org,29/03/2021,10/12/2007,Small,5,30-Jun,0,0,0,0,0,0,1,0,AUS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,46916.0,45663.0,10000.0,9000.0,0.0,0.0,3.0,VIC,1,1,8,0,1.0
35650098276.0,TARRINGTON LUTHERAN SCHOOL LTD,,Business,7901 Hamilton Hwy,,,Tarrington,VIC,3301,Australia,https://www.tls.vic.edu.au,11/05/2021,11/05/2021,Medium,7,31-Dec,0,0,0,0,0,0,1,0,AUS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,2091838.0,2149382.0,3551266.0,3263040.0,8.0,11.0,30.0,VIC,1,1,4,0,2.0
45653000401.0,MRK (SHP X HCA) LTD,,Business,19 Thompson Street,,,Kensington,VIC,3000,Australia,,20/08/2021,20/08/2021,Medium,4,30-Jun,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VIC,0,1,3,0,2.0
24779443407.0,THE BEMM RIVER COMMUNITY RECREATION CENTRE INC.,,Business,12 Roberts Rd,,,Bemm River,VIC,3889,Australia,https://m.facebook.com/CommCentre,26/08/2021,01/07/2000,Small,4,30-Jun,0,0,0,0,0,0,1,0,AUS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,,,,151678.0,85728.0,160000.0,160000.0,0.0,1.0,7.0,VIC,1,1,10,0,1.0
64675035882.0,CLIMATE ACTION FOUNDATION LIMITED,,Business,Level 3,180 George Street,,Sydney,NSW,2000,Australia,climateaction.foundation,16/02/2024,16/02/2024,Small,3,30-Jun,0,1,0,0,0,0,0,0,AUS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,,Y,Y,,,,,,,,NSW,1,1,11,0,1.0
36650322197.0,MERCY REACH FOUNDATION LTD,,Business,497 Marmion St,,,Booragoon,WA,6154,Australia,www.mercyreach.org.au,27/08/2021,20/07/2021,Small,4,31-Dec,0,0,0,1,0,0,0,1,"AUS, BGD, IDN, PSE, THA, TLS",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,,,,126450.0,124605.0,54046.0,17821.0,0.0,1.0,1.0,WA,2,1,16,0,1.0
45890450103.0,Bunbury Good News Church,,Business,33 Parkfield St,,,Bunbury,WA,6230,Australia,,20/05/2021,20/05/2021,Small,3,30-Jun,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,20494.0,21080.0,24724.0,24724.0,0.0,0.0,4.0,WA,0,1,1,0,1.0
39648443038.0,SKUNKWORKS COMMUNITY LIMITED,,Business,22 Fairmont AVE,,,Camberwell,VIC,3124,Australia,www.skunkworkscommunity.com,12/12/2021,04/03/2021,Small,4,30-Jun,0,0,0,0,0,0,1,0,AUS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,,,Y,155993.0,154251.0,19958.0,4724.0,0.0,1.0,13.0,VIC,1,1,15,0,1.0
51649552803.0,Women Veterans Australia Ltd,,Business,69/38 Casey's Road,,,Hope Island,QLD,4212,Australia,https://womenveteransaustralia.org.au,19/04/2021,19/04/2021,Small,4,30-Jun,0,0,0,1,0,0,0,0,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,4643.0,33710.0,2606.0,2606.0,0.0,0.0,8.0,QLD,1,1,4,0,1.0
78853224724.0,Pilgrim Presbytery of Northern Australia,,Business,2 Railway Street,,,PARAP,NT,0820,Australia,https://www.ns.uca.org.au/presbyteries/the-pilgrim-presbytery-of-northern-australia/,27/05/2021,01/07/1977,Small,8,31-Dec,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,NT,0,1,1,1,1.0
